speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,region,year,country,temperature,precipitation,humidity,wind_speed,land_cover_type,habitat_loss_index,arrival_date,departure_date,migration_distance_km,route_complexity_score,stopover_count,avg_stopover_duration_days,migration_type,climate_zone
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-04-10,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,US,30.86125798334872,0.13812182987295768,41.057491167470815,7.528489391076538,Forest,0.7785530255185421,2022-03-07,2022-05-15,1258.6275961444421,0.5924394500789348,1,7.374491430915125,Short-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2021-07-29,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2021,US,14.035031332341653,4.2446755743652425,81.61955208509539,5.938735975870724,Urban,0.7017310407557849,2021-03-28,2021-07-13,1001.7355483026158,0.9207131235687668,3,1.7812411634317171,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2023-07-18,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2023,BR,21.135269700382885,3.3359421616468143,54.270203423171125,10.058798849732884,Agricultural,0.5809138982462784,2023-03-09,2023-05-18,1426.6670748035153,0.9945438920906041,2,6.752036155508229,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2022-06-09,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2022,BR,28.527394035771646,9.014874337607278,43.451846845568745,8.879894724990747,Grassland,0.46032698477783285,2022-03-16,2022-04-30,1053.0139911116078,0.001256795393811183,5,9.864138242214212,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2023-03-19,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2023,IN,17.141929807446743,0.050195033212849585,57.07851935157839,5.791401528376436,Forest,0.29708054987799837,2023-02-26,2023-05-24,703.7053569153234,0.12579699243794584,4,1.84891686986595,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2023-06-11,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2023,US,25.21361379933772,5.639568213986018,52.90538215867073,11.655892777995483,Forest,0.3367056688975335,2023-02-28,2023-04-05,1499.2943864272934,0.3761817904859518,5,4.031135098532317,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2020-03-12,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2020,ZA,15.217090976882975,2.2362932585702566,45.68230193483597,7.348393314577812,Wetlands,0.4178561865221314,2020-02-17,2020-05-13,810.6967131745864,0.6737349274906514,6,6.157635926652382,Long-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2021-06-19,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2021,ZA,21.878227038695087,1.1300885281969921,88.78009595783263,12.892467652515936,Agricultural,0.30677275135283233,2021-03-20,2021-08-03,441.45514856095133,0.25681916580565234,6,6.297468271244699,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2020-03-23,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2020,ZA,18.65927957230503,13.107013435667671,71.29205974911879,10.026365327896215,Grassland,0.956563928561169,2020-02-24,2020-05-13,1037.5386892601452,0.2623481500667757,5,5.70994834341739,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-06-03,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,US,19.733859753363625,2.437080890135072,59.709524729995394,1.8773684338564678,Agricultural,0.4428705061058905,2022-03-18,2022-08-09,1311.2805417042255,0.30583152911841294,4,1.534626765016939,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2022-07-28,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2022,BR,24.53917878144812,0.12327235132640224,44.37084039355419,6.976396260333609,Wetlands,0.46351148035855094,2022-03-15,2022-08-15,857.093915656372,0.22258483716543076,6,2.4418427895599084,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2022-05-07,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2022,BR,26.002047626138413,0.2552848546113066,62.99709756469814,14.099168235563315,Urban,0.48824112943343057,2022-03-12,2022-05-20,712.9519354045249,0.5382202213611084,4,5.123245266317257,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2020-07-03,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2020,IN,14.371718427149526,11.35352015132251,75.68301415560768,11.658715685798445,Urban,0.2928356224602604,2020-03-24,2020-07-16,505.3046325851699,0.10039591905286105,4,9.566954251850175,Altitudinal,Tropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2023-03-23,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2023,US,27.268208983039198,17.6155603798828,40.52566122708267,9.739896591555373,Urban,0.33636871188370976,2023-02-25,2023-05-06,831.3628190671898,0.927387356681549,6,8.58360355728238,Altitudinal,Tropical
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2023-08-17,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2023,US,22.015230100767074,1.548573141744998,62.55650348989207,8.925761661462044,Forest,0.3298158088563611,2023-03-10,2023-07-27,417.4751675304475,0.5194477378123405,6,8.465433728365207,Altitudinal,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2024-05-15,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2024,BR,26.102410905986822,7.9008645123487025,41.517690276650214,5.964956548207994,Agricultural,0.38504123784041167,2024-03-25,2024-09-06,817.3252211212888,0.7633396360332768,4,3.1972610682549916,Long-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2022-08-20,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2022,BR,26.062629111970992,0.8503685192744865,64.30868270524415,9.325440832615444,Urban,0.21393378280104725,2022-02-22,2022-06-14,1074.7469324630363,0.4775240359212872,1,6.351386085540801,Long-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2022-08-20,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2022,US,25.163909330531425,4.905656998464593,67.96090658842292,11.015072325807878,Forest,0.5538309158678235,2022-03-16,2022-08-17,775.8211066285083,0.5288939665318434,7,4.37020200217498,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2024-04-18,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2024,ZA,21.89549203017926,0.6380687018533278,78.7617269449528,13.27055041306134,Wetlands,0.8749770586241177,2024-02-20,2024-08-02,579.2574094929423,0.40061092379734353,5,8.498717239920818,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2021-07-22,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2021,US,17.838222134478855,4.137168802887336,57.40259777386602,11.437009430178277,Urban,0.003929321422217802,2021-03-02,2021-06-04,1301.2071917009316,0.514235482853053,7,5.021571290187672,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2023-03-30,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2023,ZA,28.006069610819722,3.7558434978970094,70.03960746698095,7.698797633799098,Grassland,0.13877588411263075,2023-03-27,2023-08-09,1631.9834644528219,0.9860718703388544,5,3.828430883988303,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2022-04-27,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2022,IN,23.357894185976868,6.5981346305989605,80.53417851687959,10.409792186766257,Grassland,0.6762337350404775,2022-03-17,2022-06-06,1330.5147136507337,0.09646010378976966,3,4.309972049388373,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2024-06-30,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2024,BR,21.879021968045418,0.6319265716323405,59.511927479199755,9.225974391407172,Agricultural,0.9407170796391084,2024-03-06,2024-05-07,1137.7861293062085,0.2449573639934497,6,3.1032103207424133,Long-distance,Temperate
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2021-07-01,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2021,BR,18.28764707150976,3.3465187600439568,67.28748398897179,10.742441642920314,Wetlands,0.7388274373511795,2021-02-27,2021-08-18,631.1515058642278,0.7497463586283942,3,1.1988437239429737,Short-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2020-04-23,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2020,US,23.017318179336115,1.6255759365326767,66.62354539419488,8.321361144131593,Agricultural,0.6216295780432135,2020-02-21,2020-07-13,1930.3560153049052,0.4502794828645408,3,8.06496556052998,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2023-03-20,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2023,ZA,26.26216667398112,0.6579241405241347,85.26494995052578,12.199162844397996,Agricultural,0.9996732052420922,2023-03-29,2023-09-11,1352.3937190025647,0.09058800212066576,2,6.450208093276854,Altitudinal,Arid
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2024-06-08,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2024,US,25.076837420065267,9.274478969185267,86.41862759903958,9.867180040466053,Wetlands,0.5622825027675228,2024-03-07,2024-04-24,813.3367050135804,0.7361459716682507,2,7.367975480261979,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2023-07-25,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2023,BR,17.365347642109583,1.943948496414961,52.34805834959462,8.289057796640602,Agricultural,0.3907174422546241,2023-03-22,2023-09-01,1026.0229113454618,0.8523740974825584,5,2.0190321302609577,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2020-07-26,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2020,IN,23.608489030980067,2.4779026111056703,76.80177002130327,12.987921036539337,Grassland,0.9792482787019853,2020-02-19,2020-04-01,1587.246826805718,0.5898419118882183,1,1.9101235520483875,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2020-04-10,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2020,ZA,21.584472136856526,5.052270686336412,42.63548949267195,6.096672200825964,Grassland,0.2070848248877104,2020-02-18,2020-08-05,463.1153616255964,0.20640886769189526,1,6.316175317440268,Altitudinal,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2023-05-24,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2023,US,26.251108710567465,6.136141599866167,57.11975616479298,10.157579104645949,Urban,0.6415702955650998,2023-03-19,2023-07-13,889.0296863595928,0.13475591140668453,5,3.9668184707295238,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2023-05-01,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2023,ZA,16.467370456291647,2.0982954983522046,89.14734397773503,14.325827205857802,Agricultural,0.37180299127453575,2023-02-20,2023-05-26,1173.5160029411725,0.3345577928310832,7,3.2384411378097626,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2020-07-27,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2020,BR,30.07687844734721,6.846444866483861,49.51908931485174,6.54400735726257,Wetlands,0.45610539951721263,2020-03-14,2020-07-04,988.3603856675154,0.7073449591910562,4,1.547853987622608,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2024-07-14,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2024,US,15.34383523221111,1.4565024428151294,61.60336425333089,12.705186091420822,Grassland,0.004644483084988771,2024-03-04,2024-08-26,809.8601593017827,0.9260427462471071,7,9.610913954933652,Long-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L208734,Edith L. Moore Nature Sanctuary (UTC 094),2023-08-01,1.0,29.7717945,-95.5695572,True,False,False,S216510830,,US-TX,2023,US,27.04908544671317,5.6537810037245855,52.61613721318726,11.823521016205026,Wetlands,0.1301944598703667,2023-02-24,2023-06-01,1136.0905876352476,0.6742915055672372,3,1.5870939514073816,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2024-07-04,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2024,BR,21.72852566741094,2.1134383673125803,79.8999017609612,10.410239942197691,Wetlands,0.9220926535723316,2024-03-01,2024-05-19,795.2376679937101,0.4413241709850946,2,4.369445062431568,Altitudinal,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2024-05-18,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2024,US,25.608360320216175,0.33395295423290017,47.58714564765262,6.316960106631829,Wetlands,0.01096365313154335,2024-02-16,2024-03-19,1250.977378935864,0.36859869518615895,5,5.707372011533851,Long-distance,Temperate
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2020-08-23,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2020,ZA,20.14692833956947,1.009388494172066,84.54160741448167,6.410003223146813,Grassland,0.022159535544521547,2020-02-23,2020-06-07,1003.5442951967783,0.4894015852637269,1,6.386617715200977,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2021-03-25,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2021,US,18.53789510063072,12.140312084789514,60.4349781135467,8.62042221305458,Wetlands,0.7929022783296358,2021-03-15,2021-07-12,1298.1493780994217,0.8152052811654619,2,7.564779939288311,Long-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2024-06-05,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2024,BR,23.615838570923906,3.5364195084600576,62.36513781263003,11.419436359803361,Agricultural,0.8556026270540281,2024-03-27,2024-07-24,1340.6505690576105,0.16356574733628715,7,1.3515056093479516,Altitudinal,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2020-07-25,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2020,BR,18.996806550405974,11.587001903928966,60.53413165051414,8.893181682905613,Agricultural,0.2247500381773575,2020-02-23,2020-05-28,868.6783834652572,0.6192602137877214,2,4.470928207984744,Altitudinal,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2024-03-09,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2024,BR,25.120599085260775,2.0647168498421085,70.04727422688595,10.40249924798753,Forest,0.924147949136699,2024-03-21,2024-05-11,801.2420885326819,0.026055552795070103,2,4.220996776531203,Short-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2021-06-14,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2021,US,29.355851637468042,4.587696187444551,48.7392493941683,14.62132371933002,Wetlands,0.07433087235358016,2021-03-20,2021-05-22,1145.8886045517147,0.9264922163672986,3,9.309603414126578,Short-distance,Temperate
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2023-04-21,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2023,BR,24.5751763360433,7.484356205888114,83.07228430106622,9.429277466760354,Wetlands,0.10638840541407735,2023-03-10,2023-06-23,456.7040902751635,0.3527450125170921,2,1.4261356427191239,Long-distance,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2020-05-02,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2020,US,17.07136976832228,3.350661737178388,59.6817760138721,11.978594408767416,Grassland,0.8347984925799404,2020-02-25,2020-03-27,1557.9480285377829,0.6247801006840635,2,5.893650605475358,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2022-06-08,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2022,US,25.430257299992196,0.07654860286317322,62.33632343513203,7.8281058085966375,Urban,0.8999832768786541,2022-03-02,2022-07-17,1518.0620210018637,0.03678891671883078,4,5.217052385200713,Long-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2021-03-20,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2021,US,27.005230462835705,0.4926629736749003,44.16288290253161,8.926028696759992,Wetlands,0.28888729937422675,2021-03-06,2021-05-26,854.0161030889461,0.5431531237064317,5,4.311198440344636,Altitudinal,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2023-08-06,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2023,ZA,24.041263778572358,1.8005781180968117,89.40620379773176,9.316841155492742,Wetlands,0.223897233305685,2023-04-01,2023-08-21,876.2474257388893,0.7058866182279601,4,1.3307218896119872,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-08-02,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,IN,22.600156633591308,1.3931014926023362,46.41749633073474,7.753600611939839,Agricultural,0.6443961622818657,2022-03-28,2022-06-11,955.5824163283535,0.3930387859948754,3,2.9564659384954686,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2023-05-22,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2023,BR,19.899065914520712,4.29200962237956,68.82444515699329,7.608659301325058,Agricultural,0.5941046382754251,2023-03-09,2023-06-10,700.5923181025123,0.6551089707147064,6,7.312328755593532,Short-distance,Tropical
